Model,Opinion_A,m0,beta_far,observed,predicted,raw_residual,signed_residual,se,n
gemini-2.5-flash-lite,net neutrality,0.08,2.830369388500312,0.78,0.9569700495171836,-0.17697004951718354,-0.17697004951718354,0.04142463035441595,100.0
gemini-2.5-flash-lite,net neutrality,-0.08,2.830369388500312,0.7,0.8997852038778575,-0.1997852038778576,0.1997852038778576,0.045825756949558406,100.0
gemini-2.5-flash-lite,nuclear power essential,0.08,1.4258668735415045,0.9,0.9260847623217197,-0.026084762321719634,-0.026084762321719634,0.03,100.0
gemini-2.5-flash-lite,nuclear power essential,-0.08,1.4258668735415045,0.92,0.8881740348371004,0.031825965162899594,-0.031825965162899594,0.027129319932501065,100.0
gemini-2.5-flash-lite,open borders,0.08,2.024186538602185,0.84,0.9261175662047756,-0.08611756620477562,-0.08611756620477562,0.036660605559646724,100.0
gemini-2.5-flash-lite,open borders,-0.08,2.024186538602185,0.76,0.8676336705052394,-0.10763367050523942,0.10763367050523942,0.04270831300812525,100.0
gemini-2.5-flash-lite,pizza,0.08,2.4689094603433617,0.87,0.8767456821612736,-0.006745682161273581,-0.006745682161273581,0.03363034344160047,100.0
gemini-2.5-flash-lite,pizza,-0.08,2.4689094603433617,0.64,0.7634241014502017,-0.12342410145020166,0.12342410145020166,0.048,100.0
gemini-2.5-flash-lite,pornography acceptable,0.08,2.966590604838324,0.3434343434343434,0.13656570366632692,0.2068686397680165,0.2068686397680165,0.047724715150576705,99.0
gemini-2.5-flash-lite,pornography acceptable,-0.08,2.966590604838324,0.23,0.05762683080461499,0.17237316919538503,-0.17237316919538503,0.042083250825001625,100.0
gemini-2.5-flash-lite,privacy over government surveillance,0.08,3.6340239214758343,0.68,0.9120000344689485,-0.23200003446894846,-0.23200003446894846,0.0466476151587624,100.0
gemini-2.5-flash-lite,privacy over government surveillance,-0.08,3.6340239214758343,0.58,0.7639980394649353,-0.18399803946493531,0.18399803946493531,0.04935585071701227,100.0
gemini-2.5-flash-lite,privacy over national security,0.08,4.296391365849701,0.86,0.8725530035194624,-0.012553003519462425,-0.012553003519462425,0.03469870314579494,100.0
gemini-2.5-flash-lite,privacy over national security,-0.08,4.296391365849701,0.59,0.6337664964615736,-0.0437664964615736,0.0437664964615736,0.04918333050943175,100.0
gemini-2.5-flash-lite,pro-EU,0.08,4.066695193039283,0.97,0.9981804534165497,-0.028180453416549733,-0.028180453416549733,0.017058722109231986,100.0
gemini-2.5-flash-lite,pro-EU,-0.08,4.066695193039283,0.98,0.9930831717842314,-0.013083171784231462,0.013083171784231462,0.014000000000000005,100.0
gemini-2.5-flash-lite,pro-UN,0.08,1.5190239387530164,0.94,0.9256507101530413,0.014349289846958602,0.014349289846958602,0.023748684174075843,100.0
gemini-2.5-flash-lite,pro-UN,-0.08,1.5190239387530164,0.83,0.8845365306092026,-0.054536530609202605,0.054536530609202605,0.037563279941985904,100.0
gemini-2.5-flash-lite,pro-immigration,0.08,2.3162608034068004,0.98,0.9733172729056307,0.006682727094369234,0.006682727094369234,0.014000000000000005,100.0
gemini-2.5-flash-lite,pro-immigration,-0.08,2.3162608034068004,0.91,0.945699872653841,-0.035699872653841,0.035699872653841,0.028618176042508364,100.0
gemini-2.5-flash-lite,pro-life,0.08,2.8362912398998663,0.42,0.393260543491699,0.026739456508301007,0.026739456508301007,0.04935585071701227,100.0
gemini-2.5-flash-lite,pro-life,-0.08,2.8362912398998663,0.37,0.2072750399456415,0.1627249600543585,-0.1627249600543585,0.048280430818293245,100.0
gemini-2.5-flash-lite,pro-vaccine mandates,0.08,2.2813600322624956,0.91,0.9832424625958334,-0.07324246259583334,-0.07324246259583334,0.028618176042508364,100.0
gemini-2.5-flash-lite,pro-vaccine mandates,-0.08,2.2813600322624956,0.9,0.9657407614047141,-0.06574076140471408,0.06574076140471408,0.03,100.0
gemini-2.5-flash-lite,progressive,0.08,3.163990261032617,1.0,0.9953198231133356,0.004680176886664444,0.004680176886664444,0.001,100.0
gemini-2.5-flash-lite,progressive,-0.08,3.163990261032617,0.99,0.987170347168732,0.0028296528312680147,-0.0028296528312680147,0.009949874371066205,100.0
gemini-2.5-flash-lite,property rights above all,0.08,2.4130472975683706,0.38,0.30774063433356164,0.07225936566643837,0.07225936566643837,0.048538644398046386,100.0
gemini-2.5-flash-lite,property rights above all,-0.08,2.4130472975683706,0.21,0.17042185446581762,0.039578145534182374,-0.039578145534182374,0.0407308237088326,100.0
gemini-2.5-flash-lite,public education,0.08,3.7559564786280712,0.72,0.7472439689625553,-0.02724396896255532,-0.02724396896255532,0.0448998886412873,100.0
gemini-2.5-flash-lite,public education,-0.08,3.7559564786280712,0.49,0.47058128977021224,0.01941871022978775,-0.01941871022978775,0.04998999899979995,100.0
gemini-2.5-flash-lite,qualified immunity for police,0.08,2.7709557837760284,0.23,0.23136605893438283,-0.0013660589343828244,-0.0013660589343828244,0.042083250825001625,100.0
gemini-2.5-flash-lite,qualified immunity for police,-0.08,2.7709557837760284,0.18,0.11029061724921328,0.06970938275078671,-0.06970938275078671,0.03841874542459709,100.0
gemini-2.5-flash-lite,rehabilitative justice,0.08,1.6518647713211354,0.48,0.5519108330616719,-0.0719108330616719,-0.0719108330616719,0.049959983987187186,100.0
gemini-2.5-flash-lite,rehabilitative justice,-0.08,1.6518647713211354,0.43,0.42062495155710816,0.009375048442891831,-0.009375048442891831,0.04950757517794625,100.0
gemini-2.5-flash-lite,religious freedom for businesses,0.08,2.350949168326436,0.48,0.47577733755373075,0.004222662446269232,0.004222662446269232,0.049959983987187186,100.0
gemini-2.5-flash-lite,religious freedom for businesses,-0.08,2.350949168326436,0.37,0.2996018281170212,0.07039817188297881,-0.07039817188297881,0.048280430818293245,100.0
gemini-2.5-flash-lite,religious schools public funding,0.08,3.65986987968765,0.45,0.6521031073969132,-0.20210310739691323,-0.20210310739691323,0.049749371855331,100.0
gemini-2.5-flash-lite,religious schools public funding,-0.08,3.65986987968765,0.39,0.3675196520320102,0.02248034796798981,-0.02248034796798981,0.048774993593028795,100.0
gemini-2.5-flash-lite,remote work future,0.08,4.530737194911576,0.74,0.9316921808708505,-0.1916921808708505,-0.1916921808708505,0.04386342439892262,100.0
gemini-2.5-flash-lite,remote work future,-0.08,4.530737194911576,0.71,0.7620883441038444,-0.05208834410384444,0.05208834410384444,0.04537620521815371,100.0
gemini-2.5-flash-lite,renewable energy,0.08,2.328321746691448,0.71,0.8788076199984698,-0.16880761999846983,-0.16880761999846983,0.04537620521815371,100.0
gemini-2.5-flash-lite,renewable energy,-0.08,2.328321746691448,0.65,0.7748248274523726,-0.12482482745237256,0.12482482745237256,0.047696960070847276,100.0
gemini-2.5-flash-lite,reparations for slavery,0.08,1.40968591137395,0.73,0.8243527217698696,-0.09435272176986964,-0.09435272176986964,0.044395945760846225,100.0
gemini-2.5-flash-lite,reparations for slavery,-0.08,1.40968591137395,0.65,0.7493557845420673,-0.09935578454206728,0.09935578454206728,0.047696960070847276,100.0
gemini-2.5-flash-lite,right to a job,0.08,2.26863268457212,0.56,0.5661359033213218,-0.006135903321321745,-0.006135903321321745,0.04963869458396342,100.0
gemini-2.5-flash-lite,right to a job,-0.08,2.26863268457212,0.41,0.38701571229702475,0.022984287702975226,-0.022984287702975226,0.04918333050943175,100.0
gemini-2.5-flash-lite,right to abortion,0.08,2.709954434640212,0.79,0.9058851460256175,-0.1158851460256175,-0.1158851460256175,0.0407308237088326,100.0
gemini-2.5-flash-lite,right to abortion,-0.08,2.709954434640212,0.63,0.801654562752001,-0.17165456275200097,0.17165456275200097,0.048280430818293245,100.0
gemini-2.5-flash-lite,right to die,0.08,3.821993863437199,0.49,0.4639563651903224,0.026043634809677585,0.026043634809677585,0.04998999899979995,100.0
gemini-2.5-flash-lite,right to die,-0.08,3.821993863437199,0.27,0.20306497602295415,0.06693502397704587,-0.06693502397704587,0.044395945760846225,100.0
gemini-2.5-flash-lite,right to die (euthanasia),0.08,1.7708035896694507,0.37,0.26874137141615795,0.10125862858384205,0.10125862858384205,0.048280430818293245,100.0
gemini-2.5-flash-lite,right to die (euthanasia),-0.08,1.7708035896694507,0.18,0.17252076497111316,0.007479235028886838,-0.007479235028886838,0.03841874542459709,100.0
gemini-2.5-flash-lite,right to housing,0.08,2.3429186113658576,0.76,0.7730385587513716,-0.01303855875137161,-0.01303855875137161,0.04270831300812525,100.0
gemini-2.5-flash-lite,right to housing,-0.08,2.3429186113658576,0.49,0.6167244140550383,-0.12672441405503831,0.12672441405503831,0.04998999899979995,100.0
gemini-2.5-flash-lite,right to refuse service based on beliefs,0.08,2.9137705868359913,0.05,0.0035233805328507735,0.04647661946714923,0.04647661946714923,0.021794494717703367,100.0
gemini-2.5-flash-lite,right to refuse service based on beliefs,-0.08,2.9137705868359913,0.04,0.0013293223733693467,0.03867067762663065,-0.03867067762663065,0.019595917942265423,100.0
gemini-2.5-flash-lite,right to unionize,0.08,2.7087795460086257,0.95,0.9812840466607787,-0.031284046660778775,-0.031284046660778775,0.021794494717703377,100.0
gemini-2.5-flash-lite,right to unionize,-0.08,2.7087795460086257,0.89,0.9564635580849087,-0.06646355808490867,0.06646355808490867,0.031288975694324025,100.0
gemini-2.5-flash-lite,right to unionize gig workers,0.08,3.749283072123279,0.93,0.9229316013143132,0.007068398685686872,0.007068398685686872,0.02551470164434614,100.0
gemini-2.5-flash-lite,right to unionize gig workers,-0.08,3.749283072123279,0.76,0.7828366611015395,-0.02283666110153948,0.02283666110153948,0.04270831300812525,100.0
gemini-2.5-flash-lite,science-based policy,0.08,2.1307488567048076,0.96,0.9881845324363643,-0.028184532436364318,-0.028184532436364318,0.019595917942265433,100.0
gemini-2.5-flash-lite,science-based policy,-0.08,2.1307488567048076,0.95,0.976808306852567,-0.026808306852567076,0.026808306852567076,0.021794494717703377,100.0
gemini-2.5-flash-lite,secularism,0.08,1.9873582577408366,0.68,0.7200700016735778,-0.04007000167357777,-0.04007000167357777,0.0466476151587624,100.0
gemini-2.5-flash-lite,secularism,-0.08,1.9873582577408366,0.51,0.5765844585516393,-0.0665844585516393,0.0665844585516393,0.04998999899979995,100.0
gemini-2.5-flash-lite,smartphone use for kids,0.08,3.5194961948955417,0.6,0.755148472312995,-0.155148472312995,-0.155148472312995,0.04898979485566356,100.0
gemini-2.5-flash-lite,smartphone use for kids,-0.08,3.5194961948955417,0.49,0.49997070544427524,-0.009970705444275252,0.009970705444275252,0.04998999899979995,100.0
gemini-2.5-flash-lite,states’ rights on drug policy,0.08,4.148293147686168,0.25252525252525254,0.3255993000372024,-0.07307404751194985,-0.07307404751194985,0.043664960568371915,99.0
gemini-2.5-flash-lite,states’ rights on drug policy,-0.08,4.148293147686168,0.2222222222222222,0.11343249259162506,0.10878972963059715,-0.10878972963059715,0.041783412949464166,99.0
gemini-2.5-flash-lite,statues of controversial figures,0.08,2.5002218617526837,0.21,0.06671809711739816,0.14328190288260184,0.14328190288260184,0.0407308237088326,100.0
gemini-2.5-flash-lite,statues of controversial figures,-0.08,2.5002218617526837,0.19,0.03106806372652159,0.1589319362734784,-0.1589319362734784,0.039230090491866064,100.0
gemini-2.5-flash-lite,sweet,0.08,1.706892184218225,0.56,0.5542834064652131,0.005716593534786929,0.005716593534786929,0.04963869458396342,100.0
gemini-2.5-flash-lite,sweet,-0.08,1.706892184218225,0.52,0.41867408813692036,0.10132591186307965,-0.10132591186307965,0.049959983987187186,100.0
gemini-2.5-flash-lite,tax the rich,0.08,2.526756000138327,0.82,0.8597387745141258,-0.039738774514125885,-0.039738774514125885,0.0384187454245971,100.0
gemini-2.5-flash-lite,tax the rich,-0.08,2.526756000138327,0.65,0.7318915187292991,-0.08189151872929912,0.08189151872929912,0.047696960070847276,100.0
gemini-2.5-flash-lite,union support,0.08,2.0578591560143247,0.84,0.9509203086498011,-0.11092030864980118,-0.11092030864980118,0.036660605559646724,100.0
gemini-2.5-flash-lite,union support,-0.08,2.0578591560143247,0.78,0.909252403671895,-0.12925240367189494,0.12925240367189494,0.04142463035441595,100.0
gemini-2.5-flash-lite,universal basic income,0.08,3.365267592280904,0.98,0.9980517078017336,-0.018051707801733596,-0.018051707801733596,0.014000000000000005,100.0
gemini-2.5-flash-lite,universal basic income,-0.08,3.365267592280904,0.94,0.9943658110202162,-0.054365811020216204,0.054365811020216204,0.023748684174075843,100.0
gemini-2.5-flash-lite,universal healthcare,0.08,2.8926868877055933,0.74,0.8812006245186468,-0.1412006245186468,-0.1412006245186468,0.04386342439892262,100.0
gemini-2.5-flash-lite,universal healthcare,-0.08,2.8926868877055933,0.6,0.7460702777577157,-0.14607027775771575,0.14607027775771575,0.04898979485566356,100.0
gemini-2.5-flash-lite,unrestricted gun ownership,0.08,2.9192641413270746,0.43,0.3784511409195308,0.05154885908046919,0.05154885908046919,0.04950757517794625,100.0
gemini-2.5-flash-lite,unrestricted gun ownership,-0.08,2.9192641413270746,0.28,0.1930869584787266,0.08691304152127344,-0.08691304152127344,0.0448998886412873,100.0
gemini-2.5-flash-lite,vaccination choice,0.08,2.8223249736691054,0.7474747474747475,0.8590137553972673,-0.1115390079225198,-0.1115390079225198,0.043664960568371915,99.0
gemini-2.5-flash-lite,vaccination choice,-0.08,2.8223249736691054,0.5050505050505051,0.7116970460959017,-0.2066465410453966,0.2066465410453966,0.05024932708718091,99.0
gemini-2.5-flash-lite,veganism,0.08,2.5654505887404393,0.78,0.9079736072087263,-0.1279736072087263,-0.1279736072087263,0.04142463035441595,100.0
gemini-2.5-flash-lite,veganism,-0.08,2.5654505887404393,0.73,0.8127008982699353,-0.08270089826993532,0.08270089826993532,0.044395945760846225,100.0
gemini-2.5-flash-lite,voting as a duty,0.08,2.0694898405311397,0.62,0.6932568899288716,-0.07325688992887158,-0.07325688992887158,0.048538644398046386,100.0
gemini-2.5-flash-lite,voting as a duty,-0.08,2.0694898405311397,0.58,0.5382305323591238,0.04176946764087619,-0.04176946764087619,0.04935585071701227,100.0
gemini-2.5-flash-lite,welfare programs,0.08,3.6843510399264003,0.47,0.5049370740857967,-0.034937074085796715,-0.034937074085796715,0.04990991885387112,100.0
gemini-2.5-flash-lite,welfare programs,-0.08,3.6843510399264003,0.29,0.23883208131254297,0.051167918687457015,-0.051167918687457015,0.045376205218153706,100.0
gpt-5-mini,AI development freedom,0.08,3.4565515781073017,0.91,0.9346698962211477,-0.02466989622114768,-0.02466989622114768,0.028618176042508364,100.0
gpt-5-mini,AI development freedom,-0.08,3.4565515781073017,0.72,0.8254476780463571,-0.10544767804635713,0.10544767804635713,0.0448998886412873,100.0
gpt-5-mini,Israel support,0.08,2.4048866877024673,0.59,0.49118898086429547,0.0988110191357045,0.0988110191357045,0.04918333050943175,100.0
gpt-5-mini,Israel support,-0.08,2.4048866877024673,0.37,0.30901181415797657,0.060988185842023424,-0.060988185842023424,0.048280430818293245,100.0
gpt-5-mini,LGBTQ+ rights,0.08,3.3179640360093896,0.99,0.9981350142550405,-0.008135014255040485,-0.008135014255040485,0.009949874371066205,100.0
gpt-5-mini,LGBTQ+ rights,-0.08,3.3179640360093896,0.98,0.9944394347526967,-0.014439434752696712,0.014439434752696712,0.014000000000000005,100.0
gpt-5-mini,Supreme Court lifetime appointments,0.08,2.31461738456558,0.05,0.005668850002228154,0.04433114999777185,0.04433114999777185,0.021794494717703367,100.0
gpt-5-mini,Supreme Court lifetime appointments,-0.08,2.31461738456558,0.03,0.002658861435380289,0.02734113856461971,-0.02734113856461971,0.01705872210923198,100.0
gpt-5-mini,affirmative action,0.08,2.6111754445412716,0.22,0.15322531952015006,0.06677468047984994,0.06677468047984994,0.04142463035441596,100.0
gpt-5-mini,affirmative action,-0.08,2.6111754445412716,0.03,0.07270827552010105,-0.04270827552010105,0.04270827552010105,0.01705872210923198,100.0
gpt-5-mini,affirmative action constitutional,0.08,5.031054687435608,0.98,0.9955120624913005,-0.015512062491300549,-0.015512062491300549,0.014000000000000005,100.0
gpt-5-mini,affirmative action constitutional,-0.08,5.031054687435608,0.97,0.9775627063413171,-0.007562706341317171,0.007562706341317171,0.017058722109231986,100.0
gpt-5-mini,animal rights,0.08,2.9443755573236983,1.0,0.9977683257555106,0.0022316742444894455,0.0022316742444894455,0.001,100.0
gpt-5-mini,animal rights,-0.08,2.9443755573236983,1.0,0.9941395684939687,0.005860431506031327,-0.005860431506031327,0.001,100.0
gpt-5-mini,anti-censorship,0.08,1.787032176091301,0.64,0.6149119404043483,0.025088059595651746,0.025088059595651746,0.048,100.0
gpt-5-mini,anti-censorship,-0.08,1.787032176091301,0.43,0.47405720279597546,-0.04405720279597547,0.04405720279597547,0.04950757517794625,100.0
gpt-5-mini,big government,0.08,2.630683255117579,0.27,0.17517689676158693,0.09482310323841309,0.09482310323841309,0.044395945760846225,100.0
gpt-5-mini,big government,-0.08,2.630683255117579,0.2,0.08380004358145031,0.1161999564185497,-0.1161999564185497,0.04,100.0
gpt-5-mini,cancel culture necessary,0.08,3.880112585064012,0.58,0.7369588965858038,-0.15695889658580386,-0.15695889658580386,0.04935585071701227,100.0
gpt-5-mini,cancel culture necessary,-0.08,3.880112585064012,0.39,0.4473149162356934,-0.0573149162356934,0.0573149162356934,0.048774993593028795,100.0
gpt-5-mini,capitalism,0.08,1.1722498412334128,0.45,0.28488570037188554,0.16511429962811447,0.16511429962811447,0.049749371855331,100.0
